Date,AAPL,MSFT,TSLA,TWTR,AMZN,IBM,AMD
2019-01-02,155.58236694335938,99.64661407470703,310.1199951171875,28.809999465942383,1539.1300048828125,109.9371109008789,18.829999923706055
2019-01-03,140.08522033691406,95.98081970214844,300.3599853515625,27.989999771118164,1500.280029296875,107.74237060546875,17.049999237060547
2019-01-04,146.0653533935547,100.44481658935547,317.69000244140625,29.950000762939453,1575.3900146484375,111.9505386352539,19.0
2019-01-07,145.74026489257812,100.57292175292969,334.9599914550781,31.34000015258789,1629.510009765625,112.7425537109375,20.56999969482422
2019-01-08,148.5185089111328,101.30213928222656,335.3500061035156,31.799999237060547,1656.5799560546875,114.34565734863281,20.75
2019-01-09,151.0406036376953,102.75071716308594,338.5299987792969,32.25,1659.4200439453125,115.16630554199219,20.190000534057617
2019-01-10,151.52337646484375,102.09048461914062,344.9700012207031,33.09000015258789,1656.219970703125,116.21595764160156,19.739999771118164
2019-01-11,150.03570556640625,101.30213928222656,347.260009765625,32.869998931884766,1640.56005859375,115.90106201171875,20.270000457763672
2019-01-14,147.77960205078125,100.56307220458984,334.3999938964844,32.369998931884766,1617.2099609375,114.88003540039062,20.229999542236328
2019-01-15,150.80416870117188,103.47994995117188,344.42999267578125,33.02000045776367,1674.56005859375,116.1587142944336,20.3799991607666
2019-01-16,152.646484375,103.84455108642578,346.04998779296875,32.470001220703125,1683.780029296875,116.05374145507812,19.729999542236328
2019-01-17,153.55287170410156,104.57376861572266,347.30999755859375,32.849998474121094,1693.219970703125,116.59765625,20.25
2019-01-18,154.4986572265625,106.1406021118164,302.260009765625,33.27000045776367,1696.199951171875,118.1530532836914,20.770000457763672
2019-01-22,151.03077697753906,104.14017486572266,298.9200134277344,32.25,1632.1700439453125,116.91254425048828,19.760000228881836
2019-01-23,151.64158630371094,105.15516662597656,287.5899963378906,30.969999313354492,1640.02001953125,126.80792999267578,19.799999237060547
2019-01-24,150.43963623046875,104.65260314941406,291.510009765625,31.610000610351562,1654.9300537109375,126.46440887451172,20.850000381469727
2019-01-25,155.42474365234375,105.60846710205078,297.0400085449219,32.900001525878906,1670.5699462890625,127.83850860595703,21.93000030517578
2019-01-28,153.98635864257812,103.5489273071289,296.3800048828125,33.130001068115234,1637.8900146484375,128.1248016357422,20.18000030517578
2019-01-29,152.39031982421875,101.44010162353516,297.4599914550781,31.639999389648438,1593.8800048828125,128.18202209472656,19.25
2019-01-30,162.80386352539062,104.8299789428711,308.7699890136719,32.2599983215332,1670.4300537109375,128.22975158691406,23.09000015258789
2019-01-31,163.9762420654297,102.90839385986328,307.0199890136719,33.560001373291016,1718.72998046875,128.26791381835938,24.40999984741211
2019-02-01,164.05506896972656,101.28243255615234,312.2099914550781,33.189998626708984,1626.22998046875,127.96257019042969,24.510000228881836
2019-02-04,168.7150421142578,104.19929504394531,312.8900146484375,33.939998626708984,1633.31005859375,129.00267028808594,24.1299991607666
2019-02-05,171.6016845703125,105.65774536132812,321.3500061035156,34.369998931884766,1658.81005859375,129.34619140625,23.309999465942383
2019-02-06,171.66079711914062,104.48507690429688,317.2200012207031,34.15999984741211,1640.260009765625,130.08096313476562,23.260000228881836
2019-02-07,168.40965270996094,103.73614501953125,307.510009765625,30.799999237060547,1614.3699951171875,128.57501220703125,22.670000076293945
2019-02-08,168.60752868652344,104.13032531738281,305.79998779296875,30.010000228881836,1588.219970703125,129.07699584960938,23.049999237060547
2019-02-11,167.63787841796875,103.71644592285156,312.8399963378906,30.229999542236328,1591.0,129.34730529785156,22.959999084472656
2019-02-12,169.0824432373047,105.33255004882812,311.80999755859375,30.389999389648438,1638.010009765625,131.33592224121094,22.81999969482422
2019-02-13,168.37994384765625,105.25371551513672,308.1700134277344,31.1200008392334,1640.0,132.75498962402344,22.850000381469727
2019-02-14,168.993408203125,105.3424072265625,303.7699890136719,30.959999084472656,1622.6500244140625,131.75100708007812,23.1299991607666
2019-02-15,168.617431640625,106.6431655883789,307.8800048828125,31.229999542236328,1607.949951171875,133.247314453125,23.68000030517578
2019-02-19,169.12200927734375,106.5938949584961,305.6400146484375,31.649999618530273,1627.5799560546875,133.8940887451172,23.950000762939453
2019-02-20,170.21038818359375,106.03970336914062,302.55999755859375,31.3700008392334,1622.0999755859375,133.21835327148438,23.950000762939453
2019-02-21,169.2506561279297,108.27628326416016,291.2300109863281,30.760000228881836,1619.43994140625,133.06390380859375,23.920000076293945
2019-02-22,171.14044189453125,109.82011413574219,294.7099914550781,31.709999084472656,1631.56005859375,134.425048828125,24.360000610351562
2019-02-25,172.38711547851562,110.43368530273438,298.7699890136719,31.989999771118164,1633.0,134.6277618408203,24.709999084472656
2019-02-26,172.48605346679688,111.19570922851562,297.8599853515625,31.010000228881836,1636.4000244140625,134.8787384033203,24.209999084472656
2019-02-27,173.0203399658203,111.00767517089844,314.739990234375,30.40999984741211,1641.0899658203125,134.34780883789062,23.479999542236328
2019-02-28,171.31854248046875,110.86913299560547,319.8800048828125,30.780000686645508,1639.8299560546875,133.34385681152344,23.530000686645508
2019-03-01,173.11927795410156,111.36394500732422,294.7900085449219,30.6200008392334,1671.72998046875,134.3767547607422,23.68000030517578
2019-03-04,173.989990234375,111.09674835205078,285.3599853515625,30.5,1696.1700439453125,133.63345336914062,23.3700008392334
2019-03-05,173.67337036132812,110.54254913330078,276.5400085449219,31.030000686645508,1692.4300537109375,133.10250854492188,23.5
2019-03-06,172.67405700683594,110.59203338623047,276.239990234375,30.799999237060547,1668.949951171875,132.2336883544922,22.40999984741211
2019-03-07,170.6754150390625,109.24612426757812,276.5899963378906,30.1200008392334,1625.949951171875,130.66983032226562,22.079999923706055
2019-03-08,171.08108520507812,109.36487579345703,284.1400146484375,30.040000915527344,1620.800048828125,130.4091796875,22.010000228881836
2019-03-11,177.00770568847656,111.66084289550781,290.9200134277344,30.8700008392334,1670.6199951171875,132.93841552734375,22.959999084472656
2019-03-12,178.99647521972656,112.44265747070312,283.3599853515625,31.15999984741211,1673.0999755859375,133.4886474609375,23.489999771118164
2019-03-13,179.78799438476562,113.31354522705078,288.9599914550781,31.299999237060547,1690.81005859375,133.75894165039062,23.3799991607666
