Date,AAPL,MSFT,TSLA,TWTR,AMZN,IBM,AMD
2006-04-10,8.53569221496582,20.109210968017578,,,36.61000061035156,56.51459884643555,34.56999969482422
2006-04-11,8.451165199279785,19.991300582885742,,,36.060001373291016,55.867549896240234,34.349998474121094
2006-04-12,8.292061805725098,20.042888641357422,,,36.130001068115234,55.5853157043457,35.41999816894531
2006-04-13,8.262228965759277,19.947092056274414,,,36.619998931884766,56.431983947753906,31.799999237060547
2006-04-17,8.055892944335938,19.777612686157227,,,35.27000045776367,56.19796371459961,30.600000381469727
2006-04-18,8.23115348815918,20.057619094848633,,,36.279998779296875,57.34750747680664,31.229999542236328
2006-04-19,8.160304069519043,19.917619705200195,,,36.88999938964844,56.34939956665039,31.540000915527344
2006-04-20,8.406417846679688,19.917619705200195,,,36.34000015258789,56.459537506103516,31.3799991607666
2006-04-21,8.333083152770996,20.00604248046875,,,36.029998779296875,56.21171951293945,31.729999542236328
2006-04-24,8.172735214233398,19.97657012939453,,,35.790000915527344,56.52150344848633,32.810001373291016
2006-04-25,8.224937438964844,19.97657012939453,,,35.54999923706055,56.906951904296875,33.40999984741211
2006-04-26,8.471053123474121,19.969194412231445,,,35.790000915527344,57.37508010864258,32.79999923706055
2006-04-27,8.621454238891602,20.07972526550293,,,35.7400016784668,57.73989486694336,32.79999923706055
2006-04-28,8.74948501586914,17.795429229736328,,,35.209999084472656,56.679805755615234,32.349998474121094
2006-05-01,8.651288986206055,17.898595809936523,,,34.59000015258789,56.604095458984375,31.790000915527344
2006-05-02,8.902374267578125,17.6922664642334,,,34.380001068115234,56.7348747253418,32.619998931884766
2006-05-03,8.842710494995117,17.073299407958984,,,33.959999084472656,56.9276237487793,33.27000045776367
2006-05-04,8.841468811035156,17.272249221801758,,,34.470001220703125,56.74174880981445,33.95000076293945
2006-05-05,8.935935020446777,17.53753089904785,,,35.040000915527344,57.32686996459961,34.43000030517578
2006-05-08,8.935935020446777,17.485937118530273,,,34.689998626708984,57.264705657958984,33.95000076293945
2006-05-09,8.829039573669434,17.404888153076172,,,34.84000015258789,57.49959945678711,34.15999984741211
2006-05-10,8.775588035583496,17.515417098999023,,,34.15999984741211,57.2716178894043,32.83000183105469
2006-05-11,8.471053123474121,17.110143661499023,,,33.529998779296875,56.96759796142578,31.489999771118164
2006-05-12,8.415120124816895,17.073299407958984,,,32.72999954223633,56.919273376464844,31.65999984741211
2006-05-15,8.426305770874023,17.12507438659668,,,32.779998779296875,57.264705657958984,31.1200008392334
2006-05-16,8.077021598815918,17.021514892578125,,,32.7599983215332,56.76038360595703,30.809999465942383
2006-05-17,8.111824989318848,16.81438636779785,,,31.610000610351562,56.1455078125,30.770000457763672
2006-05-18,7.853279113769531,16.88835906982422,,,32.61000061035156,55.72410583496094,31.350000381469727
2006-05-19,8.01860237121582,16.688629150390625,,,33.939998626708984,55.46159362792969,34.95000076293945
2006-05-22,7.8781418800354,16.925357818603516,,,34.83000183105469,55.281951904296875,33.18000030517578
2006-05-23,7.849553108215332,16.85877227783203,,,33.7599983215332,55.15068054199219,31.790000915527344
2006-05-24,7.873172283172607,17.383987426757812,,,35.189998626708984,55.11613464355469,31.18000030517578
2006-05-25,7.9962263107299805,17.56153106689453,,,35.630001068115234,55.364871978759766,30.969999313354492
2006-05-26,7.899275302886963,17.54673194885254,,,36.06999969482422,55.786277770996094,31.6299991607666
2006-05-30,7.609656810760498,17.12507438659668,,,34.63999938964844,55.37867736816406,30.479999542236328
2006-05-31,7.429418087005615,16.755205154418945,,,34.61000061035156,55.19904327392578,30.889999389648438
2006-06-01,7.7277421951293945,16.88096046447754,,,35.06999969482422,55.74482345581055,31.389999389648438
2006-06-02,7.664346694946289,16.836580276489258,,,34.7599983215332,54.93653869628906,30.100000381469727
2006-06-05,7.458006381988525,16.644237518310547,,,33.4900016784668,54.61872100830078,29.059999465942383
2006-06-06,7.423203468322754,16.370542526245117,,,33.40999984741211,55.10232925415039,28.950000762939453
2006-06-07,7.279014587402344,16.303964614868164,,,33.77000045776367,54.68092727661133,28.0
2006-06-08,7.5524749755859375,16.355745315551758,,,33.54999923706055,53.21630859375,27.030000686645508
2006-06-09,7.3635406494140625,16.215194702148438,,,33.779998779296875,53.630821228027344,26.75
2006-06-12,7.085110664367676,16.059843063354492,,,33.599998474121094,53.20940399169922,25.68000030517578
2006-06-13,7.250425815582275,15.911898612976074,,,33.470001220703125,53.1472282409668,24.389999389648438
2006-06-14,7.160930156707764,16.185606002807617,,,33.68000030517578,53.686073303222656,25.110000610351562
2006-06-15,7.380939483642578,16.32615089416504,,,34.959999084472656,54.273311614990234,26.110000610351562
2006-06-16,7.154715538024902,16.348346710205078,,,35.09000015258789,53.851863861083984,25.639999389648438
2006-06-19,7.109967231750488,16.681238174438477,,,35.06999969482422,53.65845489501953,24.950000762939453
2006-06-20,7.143529415130615,16.688629150390625,,,35.47999954223633,53.87952423095703,24.8700008392334
2006-06-21,7.1920061111450195,17.07329750061035,,,36.650001525878906,54.09368896484375,25.420000076293945
2006-06-22,7.405802249908447,16.925357818603516,,,36.369998931884766,53.32686233520508,25.3700008392334
2006-06-23,7.3125762939453125,16.644237518310547,,,36.54999923706055,53.264678955078125,25.139999389648438
2006-06-26,7.332464694976807,16.88096046447754,,,36.77000045776367,53.299217224121094,24.65999984741211
2006-06-27,7.138556957244873,16.910552978515625,,,36.47999954223633,52.9399528503418,24.260000228881836
2006-06-28,6.963292598724365,17.132476806640625,,,36.70000076293945,52.891597747802734,23.889999389648438
2006-06-29,7.329977989196777,17.36180305480957,,,38.52000045776367,53.60318374633789,24.809999465942383
2006-06-30,7.1186699867248535,17.236042022705078,,,38.68000030517578,53.07121658325195,24.420000076293945
2006-07-03,7.203192710876465,17.531944274902344,,,38.61000061035156,53.900264739990234,24.600000381469727
2006-07-05,7.085110664367676,17.273025512695312,,,37.11000061035156,53.727535247802734,23.899999618530273
2006-07-06,6.932219505310059,17.369199752807617,,,36.79999923706055,53.94862365722656,23.829999923706055
2006-07-07,6.886227130889893,17.236042022705078,,,36.11000061035156,52.79489517211914,23.559999465942383
2006-07-10,6.836507797241211,17.383987426757812,,,35.790000915527344,52.967613220214844,22.510000228881836
2006-07-11,6.917304039001465,17.088088989257812,,,35.65999984741211,52.82942581176758,22.979999542236328
2006-07-12,6.582935333251953,16.747812271118164,,,34.630001068115234,52.145484924316406,22.84000015258789
2006-07-13,6.494680881500244,16.466707229614258,,,33.72999954223633,51.288822174072266,22.1299991607666
2006-07-14,6.298287391662598,16.488903045654297,,,32.91999816894531,50.825950622558594,21.600000381469727
2006-07-17,6.509598731994629,16.62944793701172,,,33.66999816894531,50.915771484375,20.920000076293945
2006-07-18,6.575477600097656,16.82178497314453,,,33.4900016784668,51.30266189575195,20.549999237060547
2006-07-19,6.724637031555176,17.310014724731445,,,34.47999954223633,52.5530891418457,21.459999084472656
2006-07-20,7.520157814025879,16.90315818786621,,,34.18000030517578,52.145484924316406,21.649999618530273
2006-07-21,7.5475053787231445,17.657695770263672,,,33.189998626708984,51.71714782714844,18.260000228881836
2006-07-24,7.634514808654785,17.753870010375977,,,34.310001373291016,52.49783706665039,17.389999389648438
